report_id	facility_id	jurisdiction_facility_id	facility_name	registered_business_name	primary_anzsic_class_code	primary_anzsic_class_name	substance_id	substance_name	air_total_emission_kg	suburb	postcode	latitude	longitude
495840	527076	4345	STOLTHAVEN TERMINALS	STOLTHAVEN AUSTRALIA PTY LTD	3323	Industrial and Agricultural Chemical Product Wholesaling	85	Total Volatile Organic Compounds	419.5	Altona	3018	-37.849265	144.826962
491270	631236	30644	Victorian Desalination Plant	SUEZ VENTIA JOINT VENTURE	2811	Water Supply	20	Carbon monoxide	21911.51245	Wonthaggi	3995	-38.588195	145.52458
491270	631236	30644	Victorian Desalination Plant	SUEZ VENTIA JOINT VENTURE	2811	Water Supply	69	Oxides of Nitrogen	82950.72571	Wonthaggi	3995	-38.588195	145.52458
491270	631236	30644	Victorian Desalination Plant	SUEZ VENTIA JOINT VENTURE	2811	Water Supply	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	2504.172852	Wonthaggi	3995	-38.588195	145.52458
491270	631236	30644	Victorian Desalination Plant	SUEZ VENTIA JOINT VENTURE	2811	Water Supply	70	Particulate Matter ¡Ü10.0 ?m (PM10)	2504.172852	Wonthaggi	3995	-38.588195	145.52458
491270	631236	30644	Victorian Desalination Plant	SUEZ VENTIA JOINT VENTURE	2811	Water Supply	77	Sulfur dioxide	1.330341827	Wonthaggi	3995	-38.588195	145.52458
491270	631236	30644	Victorian Desalination Plant	SUEZ VENTIA JOINT VENTURE	2811	Water Supply	85	Total Volatile Organic Compounds	2034.640442	Wonthaggi	3995	-38.588195	145.52458
491310	527302	4368	Sugar Australia Yarraville Refinery	SUGAR AUSTRALIA PTY LIMITED	1181	Sugar Manufacturing	20	Carbon monoxide	21971.04815	Yarraville	3013	-37.817289	144.902408
491310	527302	4368	Sugar Australia Yarraville Refinery	SUGAR AUSTRALIA PTY LIMITED	1181	Sugar Manufacturing	69	Oxides of Nitrogen	21323.28895	Yarraville	3013	-37.817289	144.902408
491310	527302	4368	Sugar Australia Yarraville Refinery	SUGAR AUSTRALIA PTY LIMITED	1181	Sugar Manufacturing	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	1583.389538	Yarraville	3013	-37.817289	144.902408
491310	527302	4368	Sugar Australia Yarraville Refinery	SUGAR AUSTRALIA PTY LIMITED	1181	Sugar Manufacturing	70	Particulate Matter ¡Ü10.0 ?m (PM10)	1585.468338	Yarraville	3013	-37.817289	144.902408
491310	527302	4368	Sugar Australia Yarraville Refinery	SUGAR AUSTRALIA PTY LIMITED	1181	Sugar Manufacturing	77	Sulfur dioxide	229.6178963	Yarraville	3013	-37.817289	144.902408
491310	527302	4368	Sugar Australia Yarraville Refinery	SUGAR AUSTRALIA PTY LIMITED	1181	Sugar Manufacturing	85	Total Volatile Organic Compounds	1652.669548	Yarraville	3013	-37.817289	144.902408
490018	527386	4374	Sun Pharma Controlled Substances Division	SUN PHARMACEUTICAL INDUSTRIES (AUSTRALIA) PTY LTD	1841	Human Pharmaceutical and Medicinal Product Manufacturing	20	Carbon monoxide	3274.46	Port Fairy	3284	-38.381197	142.226442
490018	527386	4374	Sun Pharma Controlled Substances Division	SUN PHARMACEUTICAL INDUSTRIES (AUSTRALIA) PTY LTD	1841	Human Pharmaceutical and Medicinal Product Manufacturing	69	Oxides of Nitrogen	1155.69	Port Fairy	3284	-38.381197	142.226442
490018	527386	4374	Sun Pharma Controlled Substances Division	SUN PHARMACEUTICAL INDUSTRIES (AUSTRALIA) PTY LTD	1841	Human Pharmaceutical and Medicinal Product Manufacturing	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	160.48	Port Fairy	3284	-38.381197	142.226442
490018	527386	4374	Sun Pharma Controlled Substances Division	SUN PHARMACEUTICAL INDUSTRIES (AUSTRALIA) PTY LTD	1841	Human Pharmaceutical and Medicinal Product Manufacturing	70	Particulate Matter ¡Ü10.0 ?m (PM10)	160.48	Port Fairy	3284	-38.381197	142.226442
490018	527386	4374	Sun Pharma Controlled Substances Division	SUN PHARMACEUTICAL INDUSTRIES (AUSTRALIA) PTY LTD	1841	Human Pharmaceutical and Medicinal Product Manufacturing	77	Sulfur dioxide	23.93	Port Fairy	3284	-38.381197	142.226442
490018	527386	4374	Sun Pharma Controlled Substances Division	SUN PHARMACEUTICAL INDUSTRIES (AUSTRALIA) PTY LTD	1841	Human Pharmaceutical and Medicinal Product Manufacturing	85	Total Volatile Organic Compounds	13014.47	Port Fairy	3284	-38.381197	142.226442
493288	526012	4193	Supreme Packaging	SUPREME PACKAGING PTY LTD	1611	Printing	85	Total Volatile Organic Compounds	79650	Clayton	3168	-37.939007	145.119028
496978	535072	20295	Taghleef Industries - Wodonga	TAGHLEEF INDUSTRIES PTY LTD	1911	Polymer Film and Sheet Packaging Material Manufacturing	20	Carbon monoxide	4340.218	Wodonga	3690	-36.106062	146.860759
496978	535072	20295	Taghleef Industries - Wodonga	TAGHLEEF INDUSTRIES PTY LTD	1911	Polymer Film and Sheet Packaging Material Manufacturing	69	Oxides of Nitrogen	780.21	Wodonga	3690	-36.106062	146.860759
496978	535072	20295	Taghleef Industries - Wodonga	TAGHLEEF INDUSTRIES PTY LTD	1911	Polymer Film and Sheet Packaging Material Manufacturing	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	150.436	Wodonga	3690	-36.106062	146.860759
496978	535072	20295	Taghleef Industries - Wodonga	TAGHLEEF INDUSTRIES PTY LTD	1911	Polymer Film and Sheet Packaging Material Manufacturing	70	Particulate Matter ¡Ü10.0 ?m (PM10)	150.436	Wodonga	3690	-36.106062	146.860759
496978	535072	20295	Taghleef Industries - Wodonga	TAGHLEEF INDUSTRIES PTY LTD	1911	Polymer Film and Sheet Packaging Material Manufacturing	77	Sulfur dioxide	22.43012641	Wodonga	3690	-36.106062	146.860759
496978	535072	20295	Taghleef Industries - Wodonga	TAGHLEEF INDUSTRIES PTY LTD	1911	Polymer Film and Sheet Packaging Material Manufacturing	85	Total Volatile Organic Compounds	401.0993677	Wodonga	3690	-36.106062	146.860759
491850	531532	6858	Tahbilk Estate	TAHBILK PROPRIETARY LIMITED	1214	Wine and Other Alcoholic Beverage Manufacturing	85	Total Volatile Organic Compounds	172.54	Tabilk	3607	-36.824523	145.085685
488728	530564	4843	Caltex Benalla Depot	TASCO INLAND AUSTRALIA PTY LTD	3321	Petroleum Product Wholesaling	85	Total Volatile Organic Compounds	1606.120424	Benalla	3672	-36.535512	145.995842
488720	530354	4823	Caltex Mildura Depot	TASCO INLAND AUSTRALIA PTY LTD	3321	Petroleum Product Wholesaling	85	Total Volatile Organic Compounds	2382.488127	Mildura	3500	-34.189944	142.157118
488724	530394	4825	Caltex Swan Hill Depot	TASCO INLAND AUSTRALIA PTY LTD	3321	Petroleum Product Wholesaling	85	Total Volatile Organic Compounds	137.8574444	Swan Hill	3585	-35.323533	143.556857
488882	529522	4741	Shepparton Depot	TASCO INLAND AUSTRALIA PTY LTD	3321	Petroleum Product Wholesaling	85	Total Volatile Organic Compounds	1582.4299	Shepparton	3630	-36.35789	145.411899
489842	529920	4781	South East Bendigo	TASCO INLAND AUSTRALIA PTY LTD	3321	Petroleum Product Wholesaling	85	Total Volatile Organic Compounds	1352.117244	Bendigo	3550	-36.827112	144.253093
489818	530076	4797	South East Swan Hill	TASCO INLAND AUSTRALIA PTY LTD	3321	Petroleum Product Wholesaling	85	Total Volatile Organic Compounds	2314.273036	Swan Hill	3585	-35.33183	143.559327
489820	530116	4799	South East Wodonga	TASCO INLAND AUSTRALIA PTY LTD	3321	Petroleum Product Wholesaling	85	Total Volatile Organic Compounds	10560.96767	Wodonga	3690	-36.114451	146.898047
488726	530422	4827	Tasco Robinvale	TASCO INLAND AUSTRALIA PTY LTD	3321	Petroleum Product Wholesaling	85	Total Volatile Organic Compounds	158.6922695	Robinvale	3549	-34.592912	142.768919
492038	526798	4324	Tatura Milk Industries	TATURA MILK INDUSTRIES LIMITED	1133	Cheese and Other Dairy Product Manufacturing	20	Carbon monoxide	28730.79287	Tatura	3616	-36.440694	145.235016
492038	526798	4324	Tatura Milk Industries	TATURA MILK INDUSTRIES LIMITED	1133	Cheese and Other Dairy Product Manufacturing	69	Oxides of Nitrogen	34271.07641	Tatura	3616	-36.440694	145.235016
492038	526798	4324	Tatura Milk Industries	TATURA MILK INDUSTRIES LIMITED	1133	Cheese and Other Dairy Product Manufacturing	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	2496.686711	Tatura	3616	-36.440694	145.235016
492038	526798	4324	Tatura Milk Industries	TATURA MILK INDUSTRIES LIMITED	1133	Cheese and Other Dairy Product Manufacturing	70	Particulate Matter ¡Ü10.0 ?m (PM10)	5376.322492	Tatura	3616	-36.440694	145.235016
492038	526798	4324	Tatura Milk Industries	TATURA MILK INDUSTRIES LIMITED	1133	Cheese and Other Dairy Product Manufacturing	77	Sulfur dioxide	370.2785829	Tatura	3616	-36.440694	145.235016
492038	526798	4324	Tatura Milk Industries	TATURA MILK INDUSTRIES LIMITED	1133	Cheese and Other Dairy Product Manufacturing	85	Total Volatile Organic Compounds	1914.169374	Tatura	3616	-36.440694	145.235016
496524	529336	4727	Geelong Facility	TERMINALS PTY LTD	3321	Petroleum Product Wholesaling	20	Carbon monoxide	2187.302686	Corio	3214	-38.084402	144.382236
496524	529336	4727	Geelong Facility	TERMINALS PTY LTD	3321	Petroleum Product Wholesaling	69	Oxides of Nitrogen	7214.708242	Corio	3214	-38.084402	144.382236
496524	529336	4727	Geelong Facility	TERMINALS PTY LTD	3321	Petroleum Product Wholesaling	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	364.6332031	Corio	3214	-38.084402	144.382236
496524	529336	4727	Geelong Facility	TERMINALS PTY LTD	3321	Petroleum Product Wholesaling	70	Particulate Matter ¡Ü10.0 ?m (PM10)	364.6332031	Corio	3214	-38.084402	144.382236
496524	529336	4727	Geelong Facility	TERMINALS PTY LTD	3321	Petroleum Product Wholesaling	77	Sulfur dioxide	54.36681059	Corio	3214	-38.084402	144.382236
496524	529336	4727	Geelong Facility	TERMINALS PTY LTD	3321	Petroleum Product Wholesaling	85	Total Volatile Organic Compounds	4138	Corio	3214	-38.084402	144.382236
496608	524690	4061	Melbourne Facility	TERMINALS PTY LTD	3321	Petroleum Product Wholesaling	20	Carbon monoxide	520	West Melbourne	3003	-37.813796	144.908652
496608	524690	4061	Melbourne Facility	TERMINALS PTY LTD	3321	Petroleum Product Wholesaling	69	Oxides of Nitrogen	2822.4	West Melbourne	3003	-37.813796	144.908652
496608	524690	4061	Melbourne Facility	TERMINALS PTY LTD	3321	Petroleum Product Wholesaling	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	128	West Melbourne	3003	-37.813796	144.908652
496608	524690	4061	Melbourne Facility	TERMINALS PTY LTD	3321	Petroleum Product Wholesaling	70	Particulate Matter ¡Ü10.0 ?m (PM10)	128	West Melbourne	3003	-37.813796	144.908652
496608	524690	4061	Melbourne Facility	TERMINALS PTY LTD	3321	Petroleum Product Wholesaling	77	Sulfur dioxide	19.0848	West Melbourne	3003	-37.813796	144.908652
496608	524690	4061	Melbourne Facility	TERMINALS PTY LTD	3321	Petroleum Product Wholesaling	85	Total Volatile Organic Compounds	909.2	West Melbourne	3003	-37.813796	144.908652
490830	535914	24772	Teys Australia Charlton	TEYS AUSTRALIA SOUTHERN PTY LTD	143	Beef Cattle Feedlots (Specialised)	20	Carbon monoxide	2319.746151	Yeungroon	3525	-36.345557	143.341432
490830	535914	24772	Teys Australia Charlton	TEYS AUSTRALIA SOUTHERN PTY LTD	143	Beef Cattle Feedlots (Specialised)	69	Oxides of Nitrogen	8388.836815	Yeungroon	3525	-36.345557	143.341432
490830	535914	24772	Teys Australia Charlton	TEYS AUSTRALIA SOUTHERN PTY LTD	143	Beef Cattle Feedlots (Specialised)	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	549.6056494	Yeungroon	3525	-36.345557	143.341432
490830	535914	24772	Teys Australia Charlton	TEYS AUSTRALIA SOUTHERN PTY LTD	143	Beef Cattle Feedlots (Specialised)	70	Particulate Matter ¡Ü10.0 ?m (PM10)	165519.4942	Yeungroon	3525	-36.345557	143.341432
490830	535914	24772	Teys Australia Charlton	TEYS AUSTRALIA SOUTHERN PTY LTD	143	Beef Cattle Feedlots (Specialised)	77	Sulfur dioxide	120.9509349	Yeungroon	3525	-36.345557	143.341432
490830	535914	24772	Teys Australia Charlton	TEYS AUSTRALIA SOUTHERN PTY LTD	143	Beef Cattle Feedlots (Specialised)	85	Total Volatile Organic Compounds	574.9646832	Yeungroon	3525	-36.345557	143.341432
490932	531432	6839	Thales Australia Limited	THALES AUSTRALIA LIMITED	1892	Explosive Manufacturing	20	Carbon monoxide	1257.6	Benalla	3672	-36.508564	146.007358
490932	531432	6839	Thales Australia Limited	THALES AUSTRALIA LIMITED	1892	Explosive Manufacturing	69	Oxides of Nitrogen	940.8	Benalla	3672	-36.508564	146.007358
490932	531432	6839	Thales Australia Limited	THALES AUSTRALIA LIMITED	1892	Explosive Manufacturing	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	85.5	Benalla	3672	-36.508564	146.007358
490932	531432	6839	Thales Australia Limited	THALES AUSTRALIA LIMITED	1892	Explosive Manufacturing	70	Particulate Matter ¡Ü10.0 ?m (PM10)	379	Benalla	3672	-36.508564	146.007358
490932	531432	6839	Thales Australia Limited	THALES AUSTRALIA LIMITED	1892	Explosive Manufacturing	77	Sulfur dioxide	16.4	Benalla	3672	-36.508564	146.007358
490932	531432	6839	Thales Australia Limited	THALES AUSTRALIA LIMITED	1892	Explosive Manufacturing	85	Total Volatile Organic Compounds	1391.4	Benalla	3672	-36.508564	146.007358
493128	525616	4152	OneSteel	THE AUSTRALIAN STEEL COMPANY (OPERATIONS) PTY LTD	2121	Iron and Steel Casting	20	Carbon monoxide	539167.5	Laverton North	3026	-37.829631	144.788908
493128	525616	4152	OneSteel	THE AUSTRALIAN STEEL COMPANY (OPERATIONS) PTY LTD	2121	Iron and Steel Casting	69	Oxides of Nitrogen	64376.3	Laverton North	3026	-37.829631	144.788908
493128	525616	4152	OneSteel	THE AUSTRALIAN STEEL COMPANY (OPERATIONS) PTY LTD	2121	Iron and Steel Casting	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	7599	Laverton North	3026	-37.829631	144.788908
493128	525616	4152	OneSteel	THE AUSTRALIAN STEEL COMPANY (OPERATIONS) PTY LTD	2121	Iron and Steel Casting	70	Particulate Matter ¡Ü10.0 ?m (PM10)	85518.5	Laverton North	3026	-37.829631	144.788908
493128	525616	4152	OneSteel	THE AUSTRALIAN STEEL COMPANY (OPERATIONS) PTY LTD	2121	Iron and Steel Casting	77	Sulfur dioxide	14860.6	Laverton North	3026	-37.829631	144.788908
493128	525616	4152	OneSteel	THE AUSTRALIAN STEEL COMPANY (OPERATIONS) PTY LTD	2121	Iron and Steel Casting	85	Total Volatile Organic Compounds	6016	Laverton North	3026	-37.829631	144.788908
494936	570852	29426	THE FRANKLIN PRINTING GROUP PTY LTD	THE FRANKLIN PRINTING GROUP PTY LTD	1611	Printing	20	Carbon monoxide	6040	Sunshine	3020	-37.80083333	144.835
494936	570852	29426	THE FRANKLIN PRINTING GROUP PTY LTD	THE FRANKLIN PRINTING GROUP PTY LTD	1611	Printing	69	Oxides of Nitrogen	9620	Sunshine	3020	-37.80083333	144.835
494936	570852	29426	THE FRANKLIN PRINTING GROUP PTY LTD	THE FRANKLIN PRINTING GROUP PTY LTD	1611	Printing	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	344	Sunshine	3020	-37.80083333	144.835
494936	570852	29426	THE FRANKLIN PRINTING GROUP PTY LTD	THE FRANKLIN PRINTING GROUP PTY LTD	1611	Printing	70	Particulate Matter ¡Ü10.0 ?m (PM10)	444	Sunshine	3020	-37.80083333	144.835
494936	570852	29426	THE FRANKLIN PRINTING GROUP PTY LTD	THE FRANKLIN PRINTING GROUP PTY LTD	1611	Printing	77	Sulfur dioxide	64.8	Sunshine	3020	-37.80083333	144.835
494936	570852	29426	THE FRANKLIN PRINTING GROUP PTY LTD	THE FRANKLIN PRINTING GROUP PTY LTD	1611	Printing	85	Total Volatile Organic Compounds	1989	Sunshine	3020	-37.80083333	144.835
491324	587956	30533	FAWKNER CREMATORIUM AND MEMORIAL PARK	THE GREATER METROPOLITAN CEMETERIES TRUST	9520	Funeral  Crematorium and Cemetery Services	20	Carbon monoxide	1225.7406	Fawkner	3060	-37.710695	144.960003
491324	587956	30533	FAWKNER CREMATORIUM AND MEMORIAL PARK	THE GREATER METROPOLITAN CEMETERIES TRUST	9520	Funeral  Crematorium and Cemetery Services	69	Oxides of Nitrogen	741.3656	Fawkner	3060	-37.710695	144.960003
491324	587956	30533	FAWKNER CREMATORIUM AND MEMORIAL PARK	THE GREATER METROPOLITAN CEMETERIES TRUST	9520	Funeral  Crematorium and Cemetery Services	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	81.40322	Fawkner	3060	-37.710695	144.960003
491324	587956	30533	FAWKNER CREMATORIUM AND MEMORIAL PARK	THE GREATER METROPOLITAN CEMETERIES TRUST	9520	Funeral  Crematorium and Cemetery Services	70	Particulate Matter ¡Ü10.0 ?m (PM10)	81.40322	Fawkner	3060	-37.710695	144.960003
491324	587956	30533	FAWKNER CREMATORIUM AND MEMORIAL PARK	THE GREATER METROPOLITAN CEMETERIES TRUST	9520	Funeral  Crematorium and Cemetery Services	77	Sulfur dioxide	55.898456	Fawkner	3060	-37.710695	144.960003
491324	587956	30533	FAWKNER CREMATORIUM AND MEMORIAL PARK	THE GREATER METROPOLITAN CEMETERIES TRUST	9520	Funeral  Crematorium and Cemetery Services	85	Total Volatile Organic Compounds	56.64718	Fawkner	3060	-37.710695	144.960003
496706	534484	19634	THE HANGING ROCK WINERY PTY LTD	THE HANGING ROCK WINERY PTY LTD	1214	Wine and Other Alcoholic Beverage Manufacturing	85	Total Volatile Organic Compounds	883.5	Newham	3442	-37.299341	144.584558
495070	526096	4200	THE HARTLEY CORPORATION PTY LTD	THE HARTLEY CORPORATION PTY LTD	1913	Polymer Foam Product Manufacturing	85	Total Volatile Organic Compounds	18320	Campbellfield	3061	-37.662347	144.957122
491464	568502	6912	The Royal Childrens Hospital	THE ROYAL CHILDREN'S HOSPITAL	8401	Hospitals (Except Psychiatric Hospitals)	20	Carbon monoxide	3615.7	Parkville	3052	-37.794508	144.950352
491464	568502	6912	The Royal Childrens Hospital	THE ROYAL CHILDREN'S HOSPITAL	8401	Hospitals (Except Psychiatric Hospitals)	69	Oxides of Nitrogen	5057	Parkville	3052	-37.794508	144.950352
491464	568502	6912	The Royal Childrens Hospital	THE ROYAL CHILDREN'S HOSPITAL	8401	Hospitals (Except Psychiatric Hospitals)	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	325.59	Parkville	3052	-37.794508	144.950352
491464	568502	6912	The Royal Childrens Hospital	THE ROYAL CHILDREN'S HOSPITAL	8401	Hospitals (Except Psychiatric Hospitals)	70	Particulate Matter ¡Ü10.0 ?m (PM10)	325.59	Parkville	3052	-37.794508	144.950352
491464	568502	6912	The Royal Childrens Hospital	THE ROYAL CHILDREN'S HOSPITAL	8401	Hospitals (Except Psychiatric Hospitals)	77	Sulfur dioxide	43.54789	Parkville	3052	-37.794508	144.950352
491464	568502	6912	The Royal Childrens Hospital	THE ROYAL CHILDREN'S HOSPITAL	8401	Hospitals (Except Psychiatric Hospitals)	85	Total Volatile Organic Compounds	244.47	Parkville	3052	-37.794508	144.950352
491856	588936	30537	Royal Park Campus	THE ROYAL MELBOURNE HOSPITAL	8401	Hospitals (Except Psychiatric Hospitals)	20	Carbon monoxide	740.9	Parkville	3052	-37.779	144.948
491856	588936	30537	Royal Park Campus	THE ROYAL MELBOURNE HOSPITAL	8401	Hospitals (Except Psychiatric Hospitals)	69	Oxides of Nitrogen	897.5	Parkville	3052	-37.779	144.948
491856	588936	30537	Royal Park Campus	THE ROYAL MELBOURNE HOSPITAL	8401	Hospitals (Except Psychiatric Hospitals)	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	65.31	Parkville	3052	-37.779	144.948
491856	588936	30537	Royal Park Campus	THE ROYAL MELBOURNE HOSPITAL	8401	Hospitals (Except Psychiatric Hospitals)	70	Particulate Matter ¡Ü10.0 ?m (PM10)	65.31	Parkville	3052	-37.779	144.948
491856	588936	30537	Royal Park Campus	THE ROYAL MELBOURNE HOSPITAL	8401	Hospitals (Except Psychiatric Hospitals)	77	Sulfur dioxide	9.619425	Parkville	3052	-37.779	144.948
491856	588936	30537	Royal Park Campus	THE ROYAL MELBOURNE HOSPITAL	8401	Hospitals (Except Psychiatric Hospitals)	85	Total Volatile Organic Compounds	48.63	Parkville	3052	-37.779	144.948
491880	558900	29215	Eye & Ear on the Park	THE ROYAL VICTORIAN EYE & EAR HOSPITAL	8401	Hospitals (Except Psychiatric Hospitals)	20	Carbon monoxide	592.34	East Melbourne	3002	-37.8116	144.977
491880	558900	29215	Eye & Ear on the Park	THE ROYAL VICTORIAN EYE & EAR HOSPITAL	8401	Hospitals (Except Psychiatric Hospitals)	69	Oxides of Nitrogen	818.26	East Melbourne	3002	-37.8116	144.977
491880	558900	29215	Eye & Ear on the Park	THE ROYAL VICTORIAN EYE & EAR HOSPITAL	8401	Hospitals (Except Psychiatric Hospitals)	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	53.24	East Melbourne	3002	-37.8116	144.977
491880	558900	29215	Eye & Ear on the Park	THE ROYAL VICTORIAN EYE & EAR HOSPITAL	8401	Hospitals (Except Psychiatric Hospitals)	70	Particulate Matter ¡Ü10.0 ?m (PM10)	53.37	East Melbourne	3002	-37.8116	144.977
491880	558900	29215	Eye & Ear on the Park	THE ROYAL VICTORIAN EYE & EAR HOSPITAL	8401	Hospitals (Except Psychiatric Hospitals)	77	Sulfur dioxide	7.18	East Melbourne	3002	-37.8116	144.977
491880	558900	29215	Eye & Ear on the Park	THE ROYAL VICTORIAN EYE & EAR HOSPITAL	8401	Hospitals (Except Psychiatric Hospitals)	85	Total Volatile Organic Compounds	40.05889	East Melbourne	3002	-37.8116	144.977
490342	531704	6914	The Royal Victorian Eye & Ear Hospital	THE ROYAL VICTORIAN EYE & EAR HOSPITAL	8401	Hospitals (Except Psychiatric Hospitals)	20	Carbon monoxide	539.74	East Melbourne	3002	-37.808684	144.976947
490342	531704	6914	The Royal Victorian Eye & Ear Hospital	THE ROYAL VICTORIAN EYE & EAR HOSPITAL	8401	Hospitals (Except Psychiatric Hospitals)	69	Oxides of Nitrogen	782.68	East Melbourne	3002	-37.808684	144.976947
490342	531704	6914	The Royal Victorian Eye & Ear Hospital	THE ROYAL VICTORIAN EYE & EAR HOSPITAL	8401	Hospitals (Except Psychiatric Hospitals)	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	48.89	East Melbourne	3002	-37.808684	144.976947
490342	531704	6914	The Royal Victorian Eye & Ear Hospital	THE ROYAL VICTORIAN EYE & EAR HOSPITAL	8401	Hospitals (Except Psychiatric Hospitals)	70	Particulate Matter ¡Ü10.0 ?m (PM10)	49.05	East Melbourne	3002	-37.808684	144.976947
490342	531704	6914	The Royal Victorian Eye & Ear Hospital	THE ROYAL VICTORIAN EYE & EAR HOSPITAL	8401	Hospitals (Except Psychiatric Hospitals)	77	Sulfur dioxide	6.36	East Melbourne	3002	-37.808684	144.976947
490342	531704	6914	The Royal Victorian Eye & Ear Hospital	THE ROYAL VICTORIAN EYE & EAR HOSPITAL	8401	Hospitals (Except Psychiatric Hospitals)	85	Total Volatile Organic Compounds	36.93028	East Melbourne	3002	-37.808684	144.976947
493458	612032	29318	Parkville Campus	THE UNIVERSITY OF MELBOURNE	8102	Higher Education	20	Carbon monoxide	10307.02	Carlton	3053	-37.803406	144.963091
493458	612032	29318	Parkville Campus	THE UNIVERSITY OF MELBOURNE	8102	Higher Education	69	Oxides of Nitrogen	13919.89	Carlton	3053	-37.803406	144.963091
493458	612032	29318	Parkville Campus	THE UNIVERSITY OF MELBOURNE	8102	Higher Education	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	865	Carlton	3053	-37.803406	144.963091
493458	612032	29318	Parkville Campus	THE UNIVERSITY OF MELBOURNE	8102	Higher Education	70	Particulate Matter ¡Ü10.0 ?m (PM10)	865	Carlton	3053	-37.803406	144.963091
493458	612032	29318	Parkville Campus	THE UNIVERSITY OF MELBOURNE	8102	Higher Education	77	Sulfur dioxide	130.72	Carlton	3053	-37.803406	144.963091
493458	612032	29318	Parkville Campus	THE UNIVERSITY OF MELBOURNE	8102	Higher Education	85	Total Volatile Organic Compounds	648.55	Carlton	3053	-37.803406	144.963091
488514	558782	29275	Bendigo	THE VICTORIA CARPET COMPANY PROPRIETARY LIMITED	1331	Textile Floor Covering Manufacturing	20	Carbon monoxide	1286.7012	Bendigo	3550	-36.752856	144.292783
488514	558782	29275	Bendigo	THE VICTORIA CARPET COMPANY PROPRIETARY LIMITED	1331	Textile Floor Covering Manufacturing	69	Oxides of Nitrogen	1539.44616	Bendigo	3550	-36.752856	144.292783
488514	558782	29275	Bendigo	THE VICTORIA CARPET COMPANY PROPRIETARY LIMITED	1331	Textile Floor Covering Manufacturing	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	109.8216	Bendigo	3550	-36.752856	144.292783
488514	558782	29275	Bendigo	THE VICTORIA CARPET COMPANY PROPRIETARY LIMITED	1331	Textile Floor Covering Manufacturing	70	Particulate Matter ¡Ü10.0 ?m (PM10)	109.8216	Bendigo	3550	-36.752856	144.292783
488514	558782	29275	Bendigo	THE VICTORIA CARPET COMPANY PROPRIETARY LIMITED	1331	Textile Floor Covering Manufacturing	77	Sulfur dioxide	6.26688	Bendigo	3550	-36.752856	144.292783
488514	558782	29275	Bendigo	THE VICTORIA CARPET COMPANY PROPRIETARY LIMITED	1331	Textile Floor Covering Manufacturing	85	Total Volatile Organic Compounds	86.4752	Bendigo	3550	-36.752856	144.292783
497024	525186	4103	TOLLMAN PTY LTD	TOLLMAN PTY LTD	1899	Other Basic Chemical Product Manufacturing n.e.c.	77	Sulfur dioxide	3.9	Laverton North	3026	-37.83765	144.784123
497024	525186	4103	TOLLMAN PTY LTD	TOLLMAN PTY LTD	1899	Other Basic Chemical Product Manufacturing n.e.c.	85	Total Volatile Organic Compounds	403	Laverton North	3026	-37.83765	144.784123
489536	524512	4046	Altona Manufacturing Plant	TOYOTA MOTOR CORPORATION AUSTRALIA LIMITED	2311	Motor Vehicle Manufacturing	20	Carbon monoxide	43092	Altona North	3025	-37.835817	144.830764
489536	524512	4046	Altona Manufacturing Plant	TOYOTA MOTOR CORPORATION AUSTRALIA LIMITED	2311	Motor Vehicle Manufacturing	69	Oxides of Nitrogen	21871	Altona North	3025	-37.835817	144.830764
489536	524512	4046	Altona Manufacturing Plant	TOYOTA MOTOR CORPORATION AUSTRALIA LIMITED	2311	Motor Vehicle Manufacturing	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	1919.63	Altona North	3025	-37.835817	144.830764
489536	524512	4046	Altona Manufacturing Plant	TOYOTA MOTOR CORPORATION AUSTRALIA LIMITED	2311	Motor Vehicle Manufacturing	70	Particulate Matter ¡Ü10.0 ?m (PM10)	1919.63	Altona North	3025	-37.835817	144.830764
489536	524512	4046	Altona Manufacturing Plant	TOYOTA MOTOR CORPORATION AUSTRALIA LIMITED	2311	Motor Vehicle Manufacturing	77	Sulfur dioxide	319.17	Altona North	3025	-37.835817	144.830764
489536	524512	4046	Altona Manufacturing Plant	TOYOTA MOTOR CORPORATION AUSTRALIA LIMITED	2311	Motor Vehicle Manufacturing	85	Total Volatile Organic Compounds	459730	Altona North	3025	-37.835817	144.830764
